,descrip,img_src,path_name,article_context
0,यह सेरेना का 14वां ग्रैंडस्लैम एकल खिताब था और इससे उन्हें 17.8 लाख डॉलर की ईनामी राशि मिली.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena1_070812040113.jpg,img_sports/img_30283.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
1,सेरेना ने 2010 में अपनी पिछली विम्बलडन खिताबी जीत के बाद पहले बड़े टूर्नामेंट की ट्रॉफी हासिल की.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena2_070812040113.jpg,img_sports/img_30284.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
2,सेरेना ने इस जीत से अपनी बहन वीनस विलियम्स के ऑल इंग्लैंड क्लब में पांच खिताबों की बराबरी कर ली है.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena4_070812040113.jpg,img_sports/img_30285.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
3,रादवांस्‍का पिछले कुछ दिनों से सांस की समस्या से जूझ रही है जिससे उसने युगल स्पर्धा से भी नाम वापस ले लिया था और मैच से पहले मीडिया से बात करने से भी मना कर दिया था.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/britain_wimbledon_tennis__anam_070812054535.jpg,img_sports/img_30286.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
4,"सेरेना को सेंटर कोर्ट पर हुए इस मुकाबले में शुरू में थोड़ी परेशानी हुई लेकिन उसने अपने ताकतवर ग्राउंड स्ट्रोक्स से पहला ग्रैंडस्लैम फाइनल खेल रही रादवांस्का के खिलाफ पहले पांच गेम अपने नाम कर सेट जीत लिया. 
",https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena3_070812040113.jpg,img_sports/img_30287.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
5,सेमीफाइनल में सेरेना से हारने वाली विक्टोरिया अजारेंका अब विश्व रैंकिंग में पहला स्थान हासिल कर लेंगी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena5_070812040113.jpg,img_sports/img_30288.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
6,सेरेना 1990 में मार्टिना नवरातिलोवा के बाद 30 वर्ष से ज्यादा की उम्र में विम्बलडन जीतने वाली पहली महिला खिलाड़ी है.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena6_070812040113.jpg,img_sports/img_30289.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
7,रादवांस्का सांस की समस्या के कारण दूसरे सेट के दौरान खांसती दिखी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena7_070812040113.jpg,img_sports/img_30290.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
8,सेरेना ने विंबलडन के रोमांचक महिला एकल फाइनल में पोलैंड की तीसरी वरीय एग्निस्का रादवांस्का को हराया.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena8_070812040113.jpg,img_sports/img_30291.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
9,"सेरेना ने रादवांस्‍का को 6-1, 5-7, 6-2 से हराकर अपना पांचवां विम्बलडन खिताब हासिल किया.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena9_070812040113.jpg,img_sports/img_30292.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
10,अमेरिका की छठी वरीय सेरेना विलियम्स ने जीता विम्‍बलडन का खिताब.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/072012/serena10_070812040113.jpg,img_sports/img_30293.jpg,सेरेना के सिर सजा विम्‍बलडन का ताज | विंबलडन में सचिन
11,"वर्ल्ड टी20 खेलने वाली प्रमुख टीमों में कई बड़े-बड़े नाम शामिल हैं. लेकिन हर टीम में कई ऐसे खिलाड़ी भी हैं, जो इस बार तो धूम मचा रहे हैं, लेकिन अगले वर्ल्ड टी20 में वो खेलें इसकी संभावना कम ही है. अगला वर्ल्ड टी20 2020 में यानी 4 साल के लंबे अंतराल के बाद होगा. ऐसे में कुछ बड़े खिलाड़ी उम्र के कारण, तो कुछ फिटनेस के कारण और जबकि कुछ फॉर्म के कारण मुश्किल से खेलते नजर आएं. यहां हम ऐसे 20 खिलाड़ियों की बात करेंगे, जिनका अगले वर्ल्ड टी20 में खेलना लगभग मुश्किल ही है. कई तो ऐसे भी हैं जिन्हें इस साल के अंत तक ही इस फॉर्मेट को अलविदा कहना पड़ेगा.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/collage_650_033016053739.jpg,img_sports/img_30294.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
12,34 साल के धोनी अगले वर्ल्ड टी20 तक 38 के हो जाएंगे. इस उम्र में वो अंतर्राष्ट्रीय क्रिकेट से जुड़े रहें इसकी संभावना कम है. वैसे वर्तमान में वो एक बल्लेबाज के रूप में उतने तो नहीं लेकिन अपनी कप्तानी को लेकर टीम के लिए काफी उपयोगी हैं. धोनी अभी तक 67 मैच खेल चुके हैं और इस फॉर्मेट में उनके 1026 रन बना चुके हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-16_033016053739.jpg,img_sports/img_30295.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
13,इस फॉर्मेट के सबसे बड़े खिलाड़ी क्रिस गेल की भी अगले वर्ल्ड टी20 में खेलने की संभावना कम है. उनकी उम्र 36 है जो कि 2020 तक 40 हो जाएगी. ऐसे में वो अगले वर्ल्ड टी20 में भी धूम मचाएं इसकी संभावना कम हैं. गेल के 48 मैचों में 1510 रन हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-8_033016053739.jpg,img_sports/img_30296.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
14,क्रिकेट के सबसे छोटे फॉर्मेट के सबसे बड़े खिलाड़ी 32 साल के लसिथ मलिंगा भी अगला वर्ल्ड टी20 ना खेलने वालों की सूची में हो सकते हैं. उम्र और चोट दोनों ही उनके खिलाफ हैं. इस वर्ल्ड टी20 को भी उन्हें घुटने की चोट के कारण बीच में छोड़कर जाना पड़ा. मलिंगा इस फॉर्मेट के 62 मैचों में 78 विकेट ले चुके हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/lasith-malinga-ap_033016053739.jpg,img_sports/img_30297.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
15,34 साल के युवराज सिंह का ये आखिरी वर्ल्ड टी20 कहा जा सकता है. खराब फॉर्म और बढ़ती उम्र दोनों ही उनके खिलाफ है. 55 टी20 मैचों में युवराज सिंह ने 1134 रन बनाए हैं. इस फॉर्मेट में वे भारत के सफलतम खिलाड़ियों में से एक हैं. लेकिन हालिया फॉर्म उनकी प्रतिभा के साथ मेल नहीं करती.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-1_033016053739.jpg,img_sports/img_30298.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
16,"36 साल के आशीष नेहरा अगले वर्ल्ड टी20 तक 40 साल के हो जाएंगे, जो कि एक तेज गेंदबाज के लिहाज से बहुत ज्यादा होती है. वर्तमान में वो टीम के प्रमुख तेज गेंदबाज हैं और अच्छी फॉर्म में भी हैं. नेहरा ने अभी तक 22 टी20 मैचों में 30 विकेट लिए हैं.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-17_033016053739.jpg,img_sports/img_30299.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
17,विश्व के सर्वश्रेष्ठ बल्लेबाजों में से एक एबी डिविलियर्स के भी अगले वर्ल्ड टी20 में खेलने पर सस्पेंस है. 32 साल के हो चुके डिविलियर्स पहले ही क्रिकेट को जल्दी अलविदा कहने की बात कह चुके हैं. 71 टी20 मैचों में उनके नाम 1368 रन हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-7_033016053739.jpg,img_sports/img_30300.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
18,"श्रीलंका के एक और बड़े खिलाड़ी तिलकरत्ने दिलशान की अगले वर्ल्ड टी20 में दिखने की संभावना एकदम ना के बराबर हैं. शानदार फॉर्म में चल रहे दिलशान की उम्र 39 हो चुकी है, जो कि अगले वर्ल्ड टी20 तक 43 होने की संभावना है. दिलशान ने 78 टी20 मैचों में 1884 रन बनाए हैं.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh_033016053739.jpg,img_sports/img_30301.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
19,"35 साल के हरभजन सिंह भी अगले वर्ल्ड टी20 में दिखाई दें, इसकी संभावना ना के बराबर है. वैसे हरभजन इस वर्ल्ड टी20 में भी 15 सदस्यों में चुने गए, लेकिन उन्हें 11 में खेलने का मौका नहीं मिला. अगले वर्ल्ड टी20 तक उनकी उम्र भी उनका साथ छोड़ सकती है.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/harbhajan_033016053739.jpg,img_sports/img_30302.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
20,पाकिस्तान के विस्फोटक बल्लेबाज शाहिद अफरीदी पहले ही इंटरनेशनल क्रिकेट को अलविदा कहने की बात कह चुके हैं. अभी वो 36 साल के हैं. 98 टी20 मैचों में उनके नाम 1405 रन और 97 विकेट हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-3_033016053739.jpg,img_sports/img_30303.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
21,ऑस्ट्रेलिया का धुरंधर खिलाड़ी शेन वाटसन ने संन्यास की घोषणा कर अगले वर्ल्ड टी20 में खेलने की संभावनाओं को ही खत्म कर दिया. 34 साल के वाटसन ने 58 मैचों में 1462 रन बनाए हैं. इनके नाम 48 विकेट भी हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-4_033016053739.jpg,img_sports/img_30304.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
22,"दक्षिण अफ्रीका के सर्वश्रेष्ठ तेज गेंदबाज के लिए अपना टी20 करियर लंबा खींचना मुश्किल हो गया है. 32 साल के स्टेन इस फॉर्मेट में उतने कारगर साबित नहीं हुए, जितने वो टेस्ट या वनडे में कारगर हैं. अगले वर्ल्ड टी20 तक उनकी उम्र भी 35 पार कर जाएगी. 42 टी20 मैचों में 58 विकेट लिए हैं. हाल ही में वो फॉर्म को लेकर भी संघर्ष कर रहे हैं. ",https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-12_033016053739.jpg,img_sports/img_30305.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
23,"दक्षिण अफ्रीका के सर्वश्रेष्ठ बल्लेबाजों में से एक 32 साल के हाशिम अमला भी 2020 तक अपने को फिट बनाए रखें, किसी चुनौती से कम नहीं होगा. हालांकि उनकी वर्तमान फॉर्म शानदार है. 37 मैचों में उनके नाम 1008 रन हैं.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-10_033016053739.jpg,img_sports/img_30306.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
24,पाकिस्तान के भरोसेमंद बल्लेबाजों में से एक शोएब मलिक की भी अगले वर्ल्ड टी20 में खेलने की संभावना कम ही हैं. वर्तमान में वो 34 साल के हैं. 78 टी20 मैचों में उनके नाम 1468 रन हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-2_033016053739.jpg,img_sports/img_30307.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
25,वर्तमान में 31 साल के साउथ अफ्रीका के जेपी डुमिनी की भी अगले वर्ल्ड टी20 तक खेलने की संभावना कम है. 2020 तक फिटनेस और फॉर्म दोनों बरकरार रखना उनके लिए चुनौती हो सकती है. डुमिनी ने 70 मैचों में 1654 रन बनाए हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-13_033016053739.jpg,img_sports/img_30308.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
26,एक और बड़ा कैरेबियाई खिलाड़ी शायद ही अगले वर्ल्ड टी20 में दिखाई दे. सैमुअल्स की वर्तमान उम्र 35 है. सैमुअल्स के नाम 44 टी20 मैचों में 1040 रन हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-9_033016053739.jpg,img_sports/img_30309.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
27,32 साल के कीवी बल्लेबाज रॉस टेलर के लिए अगले वर्ल्ड टी20 तक अपनी फॉर्म बरकरार रखना एक चुनौती है. उनके नाम 72 मैचों में 1250 रन हैं. अगले वर्ल्ड टी20 तक वो 36 साल के हो जाएंगे.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-14_033016053739.jpg,img_sports/img_30310.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
28,37 साल के इमरान ताहिर के लिए अगले वर्ल्ड टी20 तक खुद को फिट रखना मुश्किल होगा. 2020 तक वे 40 पार कर चुके होंगे. ताहिर ने 27 टी20 मैचों में 43 विकेट लिए हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-11_033016053739.jpg,img_sports/img_30311.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
29,वेस्टइंडीज के कप्तान डैरेन सैमी भी 30 के पार हो गए है और अगले वर्ल्ड टी20 तक 36 हो जाएंगे. ऐसे में अगला वर्ल्ड टी20 खेलना उनके लिए किसी चुनौती से कम नहीं होगा. इसके साथ उन्हें अपनी परफॉर्मेंस पर भी ध्यान देना होगा. सैमी के 64 मैचों में 532 रन और 44 विकेट हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-6_033016053739.jpg,img_sports/img_30312.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
30,32 साल के बांग्लादेश के कप्तान मशरफे मुर्तजा 2020 में होने वाले अगले वर्ल्ड टी20 तक 36 के हो जाएंगे. तब तक फॉर्म और फिटनेस बरकरार रखना इस खिलाड़ी के लिए चुनौती हो सकता है. मुर्तजा ने 49 मैचों ने 38 विकेट लिए हैं. ,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-15_033016053739.jpg,img_sports/img_30313.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
31,35 साल के पाकिस्तान के तेज गेंदबाज मोहम्मद सामी की भी अगले वर्ल्ड टी20 में खेलने की संभावनाएं कम हैं. सामी ने लंबे समय बाद टीम में वापसी की थी. अगले वर्ल्ड टी20 तक वे 39 के हो जाएंगे. 13 टी20 मैचों में उनके नाम 21 विकेट हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/032016/india-world-t20-crick_josh-5_033016053739.jpg,img_sports/img_30314.jpg,अगले वर्ल्ड टी20 में नजर नहीं आएंगे कई बड़े नाम
32,"तान्‍या सचदेव शतरंज का एक चमकता सितारा है. तान्‍या ने आज एशियन टीम ब्लिट्ज चैंपियनशिप जीता है. उन्‍होंने जीत के बाद अपनी तस्‍वीर ट्विटर पर शेयर की.  Won the Gold at the Asian Team blitz championship :)) pic.twitter.com/z5X7Ka6Wp4— Tania Sachdev (@TaniaSachdev) June 3, 2014
",https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-won-asian-gold-blitz_060314063727.jpg,img_sports/img_30315.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
33,तान्‍या सचदेव को इंटरनेशल मास्‍टर और वोमैन ग्रैंडमास्‍टर का खिताब मिल चुका है.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-chess_060314063727.jpg,img_sports/img_30316.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
34,एक खेल के दौरान गंभीर मुद्रा में तान्‍या सचदेव.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-delhi-chess-player_060314063727.jpg,img_sports/img_30317.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
35,गौतम गंभीर के साथ दौड़ लगाती ता‍न्‍या सचदेव.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-with-gautam-gambhir_060314063727.jpg,img_sports/img_30318.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
36,तान्‍या का शतरंज के साथ परिचय उनकी मां अंजू ने कराया. उनके अभिभावकों ने इसके लिए उन्‍हें प्रशिक्षण दिया. ,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-snow-pose_060314063727.jpg,img_sports/img_30319.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
37,अपनी मेहनत के बदौनत तान्‍या 18वीं भारतीय महिला ग्रैंडमास्‍टर बनीं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-transparent-dress_060314063727.jpg,img_sports/img_30320.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
38,तान्‍या ने अपना पहला अंतरराष्‍ट्रीय टाइटल आठ साल की उम्र में जीता था.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-salwar-suit_060314063727.jpg,img_sports/img_30321.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
39,आइसलैंड में एक चैंपियनशिप के दौरान तान्‍या ने अपनी ये तस्‍वीर शेयर की.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-delhi_060314063727.jpg,img_sports/img_30322.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
40,कैमरा को पोज देती तान्‍या सचदेव. ,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-hot_060314063727.jpg,img_sports/img_30323.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
41,कूल शॉर्ट ड्रेस पहने रैंप पर वॉक करती तान्‍या सचदेव.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-on-the-ramp_060314063727.jpg,img_sports/img_30324.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
42,मस्‍ती मूड में तान्‍या सचदेव की एक तस्‍वीर.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-romantic_060314063727.jpg,img_sports/img_30325.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
43,अपने माता-पिता के साथ तान्‍या सचदेव.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/062014/tania-sachdev-with-parents_060314063727.jpg,img_sports/img_30326.jpg,दिमाग और खूबसूरती का मेल है शतरंज चैंपियन तान्‍या सचदेव
44,सचिन तेंदुलकर की आकषर्क पारी और गेंदबाजों के जबर्दस्त प्रदर्शन से मुंबई ने कोलकाता को 65 रन से करारी शिकस्त दी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm11_050813035644.jpg,img_sports/img_30327.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
45,कोलकाता का विकेट गिरने के बाद खुशी में झूमते मुंबई के खिलाड़ी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm12_050813035644.jpg,img_sports/img_30328.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
46,कोलकाता को मात देकर मुंबई ने टी20 लीग-6 के प्लेआफ में पहुंचने की अपनी उम्मीदों को पंख लगा दिए हैं.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm10_050813035644.jpg,img_sports/img_30329.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
47,अपनी आकर्षक पारी के दौरान शॉट खेलते मास्‍टर ब्‍लास्‍टर सचिन तेंदुलकर.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm5_050813035644.jpg,img_sports/img_30330.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
48,तेंदुलकर ने 28 गेंद पर 48 रन बनाये और इस बीच ड्वेन स्मिथ (53 गेंद पर 47 रन) के बीच पहले विकेट के लिये 78 गेंद पर 93 रन की साझेदारी की.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm9_050813035644.jpg,img_sports/img_30331.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
49,मुंबई का विकेट गिरने की खुशी मनाते कोलकाता के कप्‍तान गौतम गंभीर व अन्‍य खिलाड़ी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm8_050813035644.jpg,img_sports/img_30332.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
50,मौजूदा चैंपियन कोलकाता ने पहले ओवर से ही विकेट गंवाने शुरू कर दिये जिससे वह किसी भी समय लक्ष्य तक पहुंचने की स्थिति में नहीं दिखा.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm7_050813035644.jpg,img_sports/img_30333.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
51,आखिर में कोलकाता की टीम 18.2 ओवर में 105 रन पर ढेर हो गयी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm6_050813035644.jpg,img_sports/img_30334.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
52,मुंबई की तरफ से हरभजन सिंह ने 27 रन देकर तीन विकेट लिये जबकि मिशेल जानसन ने 13 रन देकर दो और प्रज्ञान ओझा ने 23 रन देकर दो विकेट हासिल किये.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm4_050813035644.jpg,img_sports/img_30335.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
53,इस हार से कोलकाता की प्लेआफ में पहुंचने की उम्मीदें भी लगभग समाप्त हो गयी.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm3_050813035644.jpg,img_sports/img_30336.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
54,मुंबई ने बीच के ओवरों में धड़ाधड़ विकेट गंवाने के बावजूद पहले बल्लेबाजी करते हुए छह विकेट पर 170 रन बनाये.,https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm2_050813035644.jpg,img_sports/img_30337.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
55,"कोलकाता को 12 मैच में आठवीं हार झेलनी पड़ी, उसके अब भी आठ अंक हैं. इसके ठीक उलट मुंबई ने 12वें मैच में आठवीं जीत दर्ज की और वह 16 अंक लेकर अंकतालिका में दूसरे स्थान पर काबिज हो गया है.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/052013/mm1_050813035508.jpg,img_sports/img_30338.jpg,मुंबई ने कोलकाता को 65 रन से रौंदा
56,"हर बल्लेबाज का सपना होता है कि वो ज्यादा से ज्यादा रन बनाए. खासकर अगर यह रन टेस्ट मैच के हों तो बात ही कुछ और है. लेकिन कई क्रिकेटरों की बल्लेबाजी का स्टाइल टेस्ट के लिए फिट नहीं बैठता. चौंकाने वाली बात यह कि क्रिकेट के इतिहास में ऐसे कई खिलाड़ी पैदा हुए, जिन्होंने वनडे और टी20 फॉर्मेट में जमकर रन बनाए, लेकिन जब भी खेल के सबसे लंबे फॉर्मेट में उनका टेस्ट हुआ, वह विफल रहे.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/012015/cricket-thumb_650_011415090846.jpg,img_sports/img_30339.jpg,वनडे क्रिकेट के शेर जो टेस्ट क्रिकेट में हो गए ढेर
57,"सुरेश रैना ने अपने पहले ही टेस्ट मैच में शतक ठोंककर धमाकेदार एंट्री की. लेकिन श्रीलंका के खिलाफ बनाया गया वो शतक रैना का पहला और आखरी शतक है. उन्होंने 18 टेस्ट मैचों में 26.48 की औसत से मात्र 768 रन बनाए हैं, वहीं 203 वनडे में रैना के नाम 5051 रन हैं.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/012015/suresh-raina_011415090836.jpg,img_sports/img_30340.jpg,वनडे क्रिकेट के शेर जो टेस्ट क्रिकेट में हो गए ढेर
58,"युवराज सिंह ने कैंसर जैसी खतरनाक बीमारी से जंग जीत ली. टीम इंडिया को 2011 में वर्ल्ड कप दिला दिया. लेकिन टेस्ट टीम में अपनी जगह न बना सके. वनडे के सबसे खतरनाक और भरोसेमंद खिलाड़ियों में युवराज सिंह का नाम शुमार है, लेकिन टेस्ट फॉर्मेट में ये फुस्स पटाखा साबित हुए. युवी ने भारत के लिए जहां 293 वनडे खेले, वहीं सिर्फ 40 टेस्ट मैचों में टीम इंडिया का प्रतिनिधित्व कर सके.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/012015/yuvraj-singh_011415090836.jpg,img_sports/img_30341.jpg,वनडे क्रिकेट के शेर जो टेस्ट क्रिकेट में हो गए ढेर
59,"शिखर धवन ने अपने पहले ही टेस्ट में ऑस्ट्रेलिया के खिलाफ शतक ठोंककर टेस्ट करियर की शानदार शुरुआत की. वनडे में तो इन्होंने शानदार कंसिस्टेंसी दिखाई है, लेकिन टेस्ट मैचों में वो छाप बरकरार नहीं रख पाए हैं. पहले इंग्लैंड और अब ऑस्ट्रेलिया के दौरे में जिस तरह ये फेल हुए इससे सवाल उठने लगे हैं कि क्या ये टेस्ट क्रिकेटर हैं?",https://smedia2.intoday.in/aajtak/images/Photo_gallery/012015/shikhar-dhawan_011415090836.jpg,img_sports/img_30342.jpg,वनडे क्रिकेट के शेर जो टेस्ट क्रिकेट में हो गए ढेर
60,"अजय जडेजा हमेशा अपनी आक्रामक शैली की बैटिंग और लाजवाब फील्डिंग के लिए जाने गए. जड्डू के नाम से मशहूर टीम इंडिया के इस स्टाइलिश खिलाड़ी ने वनडे में तो बड़े चौके छक्के लगाए, लेकिन टेस्ट मैचों में इनका बल्ला इनसे रूठा रहा. जडेजा ने भारत के 196 वनडे और 15 टेस्ट खेले.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/012015/ajay-jadeja_011415090809.jpg,img_sports/img_30343.jpg,वनडे क्रिकेट के शेर जो टेस्ट क्रिकेट में हो गए ढेर
61,"रॉबिन सिंह एक समय टीम इंडिया के सबसे बेहतरीन फिनिशर रहे हैं. कम ही खिलाड़ी ऐसे होते हैं जिनकी गेंदबाजी, बल्लेबाजी और फील्डिंग तीनों शानदार हो, लेकिन उन कम खिलाड़ियों में रॉबिन सिंह का नाम शामिल है. हालांकि उनका ये जलवा इनका वनडे तक ही सीमित रहा. रॉबिन सिंह ने भारत के लिए 136 वनडे खेले, जबकि सिर्फ एक टेस्ट मैच खेल सके.",https://smedia2.intoday.in/aajtak/images/Photo_gallery/012015/robin-singh_011415090809.jpg,img_sports/img_30344.jpg,वनडे क्रिकेट के शेर जो टेस्ट क्रिकेट में हो गए ढेर
